Object	RA	e_RA	Dec	e_Dec	Distance	e_Distance	FeH	e_FeH	Parallax	e_Parallax	Tspec	e_Tspec	logg	e_logg
1.6080059013059E+018	214.93088473167	6.27777777777778E-09	52.71051683807	6.83333333333333E-09	1106.28796	34.2392	-0.2809	0	0.8825	0.0286	5029.626	0	4.4748	0
1.60800713825647E+018	214.88808352189	1.03055555555556E-08	52.78754408779	1.03333333333333E-08	3241.28247	476.005855	-0.4667	0	0.2946	0.0451	5651.4712	0	4.5913	0
1.60799892627902E+018	214.8799763198	1.31944444444444E-08	52.56511505841	1.45277777777778E-08	1475.94495	128.4386	-0.3697	0	0.6522	0.0595	4520.7153	0	4.4623	0
1.60800520981553E+018	214.93510634084	7.95555555555556E-08	52.67969192046	8.31388888888889E-08	467.224579	97.621643	nan	0	2.3413	0.3433	nan	0	nan	0
1.60801947340251E+018	214.27400284236	5.36111111111111E-09	52.79886325283	5.16666666666667E-09	740.222107	14.033234	-0.2187	0	1.3244	0.0228	5757.4707	0	4.2912	0
1.60790591446818E+018	214.40591952682	6.22222222222222E-09	52.48694561125	0.000000007	408.52124	5.2728425	0.2929	0	2.4183	0.0281	4197.1812	0	4.5591	0
1.60801267017434E+018	214.80297334334	0.000000013	52.85301245631	0.00000001425	2838.81812	455.396605	-1.5509	0	0.3277	0.0605	5892.9995	0	4.5961	0
1.60800558777724E+018	214.94175616719	7.48611111111111E-08	52.68553908375	8.06388888888889E-08	483.620544	74.511673	nan	0	2.1903	0.3338	nan	0	nan	0
1.60791776428153E+018	214.34594241537	6.60277777777778E-08	52.50947920977	0.000000065	762.103394	145.7052615	nan	0	1.376	0.2748	nan	0	nan	0
1.6080233173976E+018	214.69974826042	8.47222222222222E-09	52.88863383751	9.27777777777778E-09	856.081238	29.4942015	-0.0117	0	1.1475	0.0383	4667.6304	0	4.5687	0
1.60795215837925E+018	214.91891706811	1.94444444444444E-08	52.59920258467	2.08611111111111E-08	1015.36487	92.7856735	-0.062	0	0.9853	0.0875	4308.0352	0	4.681	0
1.60800500795271E+018	214.93436550592	2.39722222222222E-08	52.62726830521	2.46666666666667E-08	1043.51733	111.1080035	-0.4333	0	0.9434	0.106	3786.54	0	4.8044	0
1.60800558777246E+018	214.94562019272	0.0000000285	52.68261393527	2.91944444444444E-08	1911.20093	362.221375	-1.1582	0	0.4979	0.125	4652.6079	0	4.8059	0
1.60800500795271E+018	214.93741509236	4.44444444444444E-09	52.62799870053	4.72222222222222E-09	1218.73657	32.5332599999999	-0.6106	0	0.7941	0.0198	6035.3418	0	4.5382	0
1.60790347063003E+018	214.648339765	2.27777777777778E-08	52.45980992144	2.58055555555556E-08	423.968597	19.412949	nan	0	2.3242	0.1031	nan	0	nan	0
1.60801936602763E+018	214.25403563596	0.00000004	52.79133204279	4.04166666666667E-08	785.355957	96.215515	-0.2784	0	1.284	0.1741	3434.7705	0	4.9051	0
1.60800514109585E+018	214.95006569675	4.81111111111111E-08	52.66556090263	5.10277777777778E-08	628.619446	77.4812625	nan	0	1.643	0.2129	nan	0	nan	0
1.60802407760747E+018	214.56152073637	5.30555555555556E-09	52.90876210682	5.47222222222222E-09	2357.40845	121.613525	-0.4434	0	0.3987	0.0231	5638.1519	0	4.2148	0
1.60792532772034E+018	214.20873827249	1.06111111111111E-08	52.73061783955	1.06111111111111E-08	1392.57397	82.1712650000001	-0.4988	0	0.6943	0.0471	4065.4795	0	4.286	0
1.60792240714259E+018	214.20855794562	2.06111111111111E-08	52.62410540101	2.12777777777778E-08	1840.34802	334.529355	-0.861	0	0.5114	0.0914	4565.6665	0	4.6773	0
1.60795199087641E+018	214.89576772817	3.02777777777778E-09	52.55310527303	3.36111111111111E-09	388.864197	2.08673100000001	-0.0492	0	2.5434	0.0139	4879.9546	0	4.5743	0
1.60791794037661E+018	214.30383670171	1.51388888888889E-08	52.51891142142	1.59166666666667E-08	332.814453	8.3446505	-0.1055	0	2.9679	0.0655	3508.8848	0	4.816	0
1.60799679597524E+018	214.77881786004	4.63888888888889E-09	52.48252939655	5.11111111111111E-09	1808.83521	64.24768	-0.9033	0	0.5297	0.0215	5791.4312	0	3.7679	0
1.60802328303786E+018	214.72362004948	4.81944444444444E-08	52.8961910913	5.29722222222222E-08	651.337158	91.7680665	nan	0	1.6737	0.2175	nan	0	nan	0
1.60799686039882E+018	214.82364225705	6.08888888888889E-08	52.50048627647	6.53333333333333E-08	458.211823	56.6505125	nan	0	2.2293	0.2713	nan	0	nan	0
1.6079580725501E+018	214.94942443044	1.03888888888889E-08	52.61914307159	1.14166666666667E-08	1418.66626	97.276245	-0.3773	0	0.6693	0.0479	5215.4336	0	4.6599	0
1.60799689475856E+018	214.82693280889	3.36666666666667E-08	52.50212734479	3.48055555555556E-08	531.957764	42.8520355	-0.815	0	1.8875	0.1473	3340.5649	0	4.6691	0
1.60800827212785E+018	214.93281912888	2.58333333333333E-09	52.7717622871	0.00000000275	324.568237	1.06066900000002	0.0775	0	3.055	0.012	5025.8887	0	4.5305	0
1.60799641372208E+018	214.77097203436	0.00000003025	52.47498745349	3.16666666666667E-08	327.987366	14.1689755	nan	0	3.0134	0.1338	nan	0	nan	0
1.60790268465282E+018	214.69474733316	1.22777777777778E-08	52.45465589423	1.41388888888889E-08	1844.54443	198.642885	-0.7925	0	0.5279	0.0569	4996.376	0	4.6226	0
1.60801954212199E+018	214.23010567753	2.88888888888889E-09	52.78983078987	2.86111111111111E-09	50.9043465	0.0325680000000013	nan	0	19.605	0.0126	nan	0	nan	0
1.60802332169322E+018	214.69605922423	1.10555555555556E-08	52.90637883944	1.21111111111111E-08	1281.37695	81.32861	-0.6673	0	0.757	0.0501	4467.7319	0	4.3787	0
1.60795147548033E+018	214.87092611284	1.84444444444444E-08	52.52230716286	2.08888888888889E-08	482.874908	18.9244845	-0.3553	0	2.0552	0.0862	3552.7822	0	4.3296	0
1.60802150062707E+018	214.35015668265	4.41666666666667E-08	52.87446248695	0.000000045	187.369705	6.13041699999999	nan	0	5.36	0.1905	nan	0	nan	0
1.60800562213221E+018	214.97012741278	3.10555555555556E-08	52.69148800846	3.14722222222222E-08	879.13501	100.505188	-0.7501	0	1.148	0.1344	3566.8979	0	4.5928	0
1.60792395333081E+018	214.18629159826	3.66666666666667E-09	52.65753764547	3.52777777777778E-09	4270.37256	277.41553	-0.127	0	0.2008	0.0156	5501.4761	0	3.0613	0
1.60801276895792E+018	214.78697918257	4.35833333333333E-08	52.88348682172	4.63333333333333E-08	839.922913	142.004425	nan	0	1.2026	0.1941	nan	0	nan	0
1.60800572950721E+018	214.97236113284	2.34444444444444E-08	52.69514881089	2.46944444444444E-08	1186.08789	143.0553	-1.2219	0	0.8413	0.1034	3815.7605	0	4.5425	0
1.60800751191771E+018	214.95939991317	7.13888888888889E-09	52.74341255747	7.22222222222222E-09	800.910889	17.780762	-0.9486	0	1.2184	0.031	5319.6377	0	4.3477	0
1.60790340620732E+018	214.66536925182	1.55277777777778E-08	52.44505367014	1.71388888888889E-08	914.762756	54.615509	-0.7227	0	1.0587	0.0703	4050.438	0	4.5913	0
1.60792481232426E+018	214.18011226147	0.00000001325	52.69294601881	1.28888888888889E-08	137.48201	1.113777	-0.0783	0	7.2216	0.057	3330.5906	0	4.9146	0
1.60791790601687E+018	214.29869841645	6.27777777777778E-09	52.50800215933	6.72222222222222E-09	989.473145	26.9013665	nan	0	0.9826	0.0274	nan	0	nan	0
1.6079220635452E+018	214.20653529493	1.20555555555556E-08	52.59246015296	1.21666666666667E-08	641.010986	17.6354674999999	0.2807	0	1.5341	0.0524	4138.7705	0	4.5557	0
1.60791893680901E+018	214.24352581182	9.83333333333333E-09	52.54792726687	1.01944444444444E-08	683.698975	18.5084535	-0.1592	0	1.4361	0.0434	4177.3433	0	4.5472	0
1.60802126010891E+018	214.40121404139	1.73055555555556E-08	52.89819678298	1.71388888888889E-08	916.777039	72.7300415	-0.0451	0	1.0926	0.0746	4118.4014	0	4.6913	0
1.60802352355612E+018	214.68250512452	4.56666666666667E-08	52.91448135704	4.89722222222222E-08	172.562378	5.8005065	nan	0	5.7931	0.2025	nan	0	nan	0
1.60790330312808E+018	214.6525743937	2.91666666666667E-09	52.44066822634	3.30555555555556E-09	527.571472	3.48599250000001	-0.6476	0	1.8666	0.0134	5732.2275	0	4.5775	0
1.60802476480223E+018	214.7386952873	4.36111111111111E-09	52.90468482743	5.13888888888889E-09	87.9582367	0.155319200000001	-0.0243	0	11.3282	0.0206	3468.5906	0	4.7999	0
1.60795205959589E+018	214.93899721907	4.94444444444445E-09	52.57080658816	5.47222222222222E-09	306.716736	1.94613649999999	nan	0	3.2343	0.0223	nan	0	nan	0
1.60792481232426E+018	214.17326062603	1.08055555555556E-08	52.68983707528	1.08333333333333E-08	2351.146	258.642945	-0.8179	0	0.3942	0.0477	5202.4966	0	4.4184	0
1.60800868444471E+018	214.93076591101	9.05555555555556E-09	52.80283576824	0.0000000085	2407.99536	209.31995	-1.2668	0	0.3814	0.039	6266.1582	0	4.3173	0
1.60795810690984E+018	214.97353782713	5.72222222222222E-09	52.62185396625	5.94444444444444E-09	1587.91797	76.70508	-0.3226	0	0.6058	0.0266	5407.0659	0	4.2719	0
1.60791893680901E+018	214.24450340978	0.0000000065	52.5378310111	6.69444444444444E-09	1283.12512	46.9508049999999	-0.6262	0	0.753	0.0287	5485.1099	0	4.5828	0
1.60792195616962E+018	214.21179125527	0.00000005125	52.57044465487	5.56944444444444E-08	823.163757	139.409607	nan	0	1.1799	0.2407	nan	0	nan	0
1.60790312703447E+018	214.58736172688	1.04722222222222E-08	52.43194147054	1.08055555555556E-08	198.665237	1.89852950000001	-3.9256	0	5.0041	0.0437	4807.5029	0	4.7513	0
1.60802424940617E+018	214.62644210895	2.68888888888889E-08	52.92690670907	2.89722222222222E-08	386.699219	17.7866365	-1.2579	0	2.5501	0.1187	3356.5176	0	4.5439	0
1.60790312703264E+018	214.58712255783	1.42222222222222E-08	52.43150497062	1.32222222222222E-08	192.734482	2.62779999999999	 	 	5.1594	0.0565	 	 	 	 
1.60791828397454E+018	214.2770137083	4.52777777777778E-09	52.51061366598	4.52777777777778E-09	1016.71173	18.9258445	-0.5085	0	0.9584	0.0195	5678.2847	0	4.4959	0
1.60795820998906E+018	214.98476691491	1.14166666666667E-08	52.64589509243	1.15555555555556E-08	705.525635	21.65152	0.0707	0	1.39	0.0485	4182.5796	0	4.6538	0
1.60800744319837E+018	214.97510703654	0.00000004075	52.74472199743	4.06944444444444E-08	323.118378	15.5672605	nan	0	3.0837	0.1719	nan	0	nan	0
1.60800555770851E+018	214.98895210394	8.66666666666667E-09	52.68031000878	8.63888888888889E-09	1097.1908	44.41034	-0.4743	0	0.8851	0.0376	4905.5845	0	4.5913	0
1.60791835269347E+018	214.25950138455	5.13888888888889E-09	52.5208070976	5.13888888888889E-09	1112.45203	27.1363550000001	-0.6458	0	0.8728	0.0223	5594.3306	0	4.4118	0
1.6079182796776E+018	214.26635895293	3.40555555555556E-08	52.5156157235	3.32222222222222E-08	741.597534	87.8670045	-0.1687	0	1.3462	0.1456	3420.6987	0	4.2199	0
1.60800755057334E+018	214.96752892891	1.19444444444444E-08	52.7658094783	1.21388888888889E-08	192.663834	2.02963249999999	0.0814	0	5.1532	0.0524	3466.7134	0	4.7846	0
1.60795137240112E+018	214.87396314753	4.53611111111111E-08	52.50453802009	4.74444444444445E-08	1095.55151	265.1424845	nan	0	1.0312	0.1991	nan	0	nan	0
1.60800755057334E+018	214.9678119847	9.30555555555556E-09	52.76767640763	9.36111111111111E-09	447.316101	7.3950045	nan	0	2.215	0.0408	nan	0	nan	0
1.60801297941197E+018	214.78328416418	1.00555555555556E-08	52.90050805508	1.05833333333333E-08	2148.68262	234.17944	-0.6738	0	0.4415	0.0477	5676.2524	0	4.4514	0
1.60795862230592E+018	214.99439070574	1.18888888888889E-08	52.66089656743	1.20555555555556E-08	356.787292	6.63760400000001	-0.1355	0	2.764	0.0507	3678.8108	0	4.7587	0
1.60802355791579E+018	214.69553851558	2.95833333333333E-08	52.92333165232	0.0000000325	531.288696	34.8685455	-0.1933	0	1.8541	0.134	3481.9663	0	4.3295	0
1.60791862757137E+018	214.21817652606	1.09166666666667E-08	52.54990491115	0.00000001125	3153.96777	453.12732	-1.4389	0	0.2844	0.0482	5806.3809	0	4.6991	0
1.60801304383584E+018	214.75105942335	4.44444444444445E-08	52.91170094945	5.00555555555556E-08	548.894836	65.9964445	nan	0	1.8319	0.2036	nan	0	nan	0
1.60799621185969E+018	214.75600409743	2.86111111111111E-09	52.44923758068	3.19444444444444E-09	824.988098	7.66757250000001	0.0581	0	1.1856	0.0134	5598.8257	0	4.2342	0
1.60802156934655E+018	214.34175940813	1.31944444444444E-08	52.89182344001	1.33611111111111E-08	917.7146	52.7135315	0.0089	0	1.0651	0.0578	4284.9014	0	4.6716	0
1.60800878322824E+018	214.91214539818	6.05555555555556E-09	52.83571975542	6.19444444444444E-09	1871.07727	128.91492	-0.632	0	0.5156	0.0274	5704.79	0	4.3232	0
1.60799634929864E+018	214.78467512322	4.19444444444444E-09	52.455788973	4.66666666666667E-09	929.145874	16.110962	-0.4403	0	1.0464	0.0195	5653.1465	0	4.5033	0
1.60795855358644E+018	215.00418170599	5.66666666666667E-09	52.65357850176	5.72222222222222E-09	1137.06665	34.258115	-0.7798	0	0.8528	0.0246	5656.6797	0	4.0918	0
1.60801201733932E+018	214.86583943584	1.49722222222222E-08	52.87341894084	1.60555555555556E-08	1490.30615	168.13849	-0.1041	0	0.6656	0.0672	4254.0962	0	4.3544	0
1.60811344728782E+018	214.18782736828	7.91666666666667E-09	52.79243361641	7.77777777777778E-09	408.54245	4.85839850000002	nan	0	2.4211	0.0343	nan	0	nan	0
1.60791742068414E+018	214.2969896232	1.77222222222222E-08	52.48008009183	1.85833333333333E-08	1508.75073	186.06958	0.341	0	0.6426	0.0773	4472.7925	0	4.6694	0
1.60792309433734E+018	214.14870844618	3.83333333333333E-09	52.6426683897	3.86111111111111E-09	692.725708	7.02304050000004	-0.0441	0	1.4209	0.0166	5331.124	0	4.5972	0
1.6079517159985E+018	214.93131719644	9.55555555555556E-09	52.52810712683	9.88888888888889E-09	1091.22437	58.9037499999999	-0.04	0	0.9003	0.0419	4698.4453	0	4.6042	0
1.60790251285412E+018	214.65964512889	3.30555555555556E-09	52.42093685768	3.63888888888889E-09	848.799744	9.47457900000001	-0.6678	0	1.1502	0.0149	5970.1108	0	4.3774	0
1.60800716832222E+018	215.01170707609	4.83888888888889E-08	52.70868427595	4.99722222222222E-08	858.55011	134.252962	nan	0	1.1753	0.2116	nan	0	nan	0
1.60801174246176E+018	214.90887386831	2.43333333333333E-08	52.85319659937	0.000000026	512.061096	25.8831785	-0.6189	0	1.9447	0.1093	3652.5352	0	4.8631	0
1.60802710126443E+018	214.52804575446	1.46388888888889E-08	52.94430608769	1.53333333333333E-08	1803.69958	208.09076	-0.4916	0	0.5209	0.0656	5100.0884	0	4.6922	0
1.60792229976701E+018	214.15833949521	1.80555555555556E-08	52.60189256997	1.80833333333333E-08	1924.47473	333.78534	-0.5929	0	0.5013	0.0796	4681.3315	0	4.6125	0
1.60802442120485E+018	214.63235042605	7.27777777777778E-09	52.94444960367	7.72222222222222E-09	178.54129	0.98863200000001	-0.1718	0	5.557	0.0321	3546.3108	0	4.8087	0
1.60811344728781E+018	214.18900209507	1.03333333333333E-08	52.80558038253	9.77777777777778E-09	1236.0332	72.5114149999999	-0.5153	0	0.7895	0.0438	4801.4946	0	4.6478	0
1.60790250855734E+018	214.66380635716	1.87777777777778E-08	52.4184020567	2.03333333333333E-08	1016.46881	86.612091	-0.0607	0	0.9653	0.0846	3962.0303	0	4.6946	0
1.60792519028139E+018	214.1465303556	0.00000000775	52.73519630018	8.33333333333333E-09	1561.76782	81.6936	-0.304	0	0.6062	0.0358	5495.9189	0	4.6216	0
1.60820745123593E+018	214.23011391687	6.61944444444445E-08	52.8453132926	6.20277777777778E-08	490.473969	62.94281	nan	0	2.0494	0.2772	nan	0	nan	0
1.60820728373264E+018	214.19425247785	0.0000000135	52.81311972395	1.35277777777778E-08	790.576172	35.547882	-0.0533	0	1.2451	0.0593	4195.6216	0	4.6605	0
1.60802441690936E+018	214.61224409515	1.19444444444444E-08	52.94737624213	0.00000001275	1239.91846	80.8645	-1.2623	0	0.7666	0.0524	4437.3198	0	4.355	0
1.60802029803623E+018	214.27124536717	7.38888888888889E-09	52.87420980918	7.44444444444445E-09	817.429321	22.7108765	-0.5226	0	1.2071	0.0329	4373.3169	0	4.3724	0
1.60790292517096E+018	214.60586193355	4.30833333333333E-08	52.41183663732	0.0000000475	321.414124	21.6772155	nan	0	3.0939	0.1933	nan	0	nan	0
1.60820731379611E+018	214.20187765058	2.55277777777778E-08	52.82393292881	2.52222222222222E-08	577.168762	35.711334	-0.7457	0	1.7087	0.111	3646.3845	0	4.7665	0
1.60800916548103E+018	214.92045748615	1.08611111111111E-08	52.85182227653	1.15277777777778E-08	909.906616	38.6222535	nan	0	1.0619	0.0492	nan	0	nan	0
1.60792315876048E+018	214.1373024323	3.09722222222222E-08	52.64460501801	3.06388888888889E-08	719.704468	73.7069095	-0.0443	0	1.404	0.1339	3474.0139	0	4.8195	0
1.60800916548103E+018	214.92085009425	4.11111111111111E-09	52.85237250897	4.38888888888889E-09	825.104614	14.285492	-0.2911	0	1.1819	0.019	5215.207	0	4.3452	0
1.60792508720217E+018	214.13570247974	6.11111111111111E-09	52.71623664196	6.19444444444444E-09	1185.98218	33.72687	-0.3935	0	0.8142	0.0277	5362.9116	0	4.4649	0
1.60802187858421E+018	214.33179105052	1.12222222222222E-08	52.90642136547	1.18333333333333E-08	1208.45764	81.0840450000001	-0.3633	0	0.8113	0.05	4658.5732	0	4.616	0
1.60800768371657E+018	214.99133960842	3.82777777777778E-08	52.78366936474	3.83611111111111E-08	491.635925	42.628769	-0.1248	0	2.0671	0.1655	3328.2163	0	4.5891	0
1.60801291069251E+018	214.82072005691	3.11111111111111E-09	52.90842540186	0.0000000035	844.693726	11.565521	-0.043	0	1.1598	0.0144	5909.6934	0	4.5068	0
1.60794971883763E+018	214.82287738706	2.14722222222222E-08	52.45202985761	2.29166666666667E-08	969.379028	84.386965	-0.0813	0	0.9938	0.0971	3736.6023	0	4.3782	0
1.60801284197304E+018	214.83810551121	6.27777777777778E-09	52.90288260075	0.00000000675	391.060028	4.5254975	nan	0	2.5251	0.0294	nan	0	nan	0
1.60790450142217E+018	214.50307442362	5.73055555555556E-08	52.41081569147	0.000000054	202.684784	10.1518405	nan	0	4.9389	0.2399	nan	0	nan	0
1.60796023721361E+018	215.02474640376	0.00000001325	52.71480009686	1.40555555555556E-08	1698.32251	179.6366	-0.4327	0	0.5649	0.0594	4714.7749	0	4.6909	0
1.60790450571893E+018	214.50643562953	1.64444444444444E-08	52.40948370398	1.69444444444444E-08	306.242279	6.53419500000001	-0.9363	0	3.2284	0.0716	3479.7402	0	4.4845	0
1.6079171458059E+018	214.32183697271	1.90555555555556E-08	52.45350290166	1.92222222222222E-08	1973.49756	296.98596	-0.2548	0	0.4886	0.0817	4711.168	0	4.3212	0
1.60790213060021E+018	214.63490283081	5.06388888888889E-08	52.40676597227	5.40277777777778E-08	732.154358	123.2036135	nan	0	1.4042	0.2283	nan	0	nan	0
1.60811275579614E+018	214.12967265376	0.00000003675	52.72846137698	3.85833333333333E-08	336.197723	22.139175	-0.0467	0	2.9548	0.1688	3174.5125	0	4.9736	0
1.60794934517655E+018	214.8132121043	7.47222222222222E-09	52.4438423948	7.88888888888889E-09	506.20874	8.45015000000004	0.2229	0	1.9582	0.0338	4399.6323	0	4.5818	0
1.60792144506991E+018	214.18684801665	7.05555555555556E-09	52.53691781509	7.02777777777778E-09	890.330994	26.9623105	-0.5042	0	1.0975	0.0311	4897.9072	0	4.6353	0
1.60790244413465E+018	214.67373799222	1.33333333333333E-08	52.40798616042	1.45555555555556E-08	340.982361	7.24305699999999	nan	0	2.9003	0.0605	nan	0	nan	0
1.60795178042209E+018	214.97462914941	4.54722222222222E-08	52.54003716995	5.01111111111111E-08	540.108704	58.9559175	nan	0	1.875	0.2047	nan	0	nan	0
1.60800889060314E+018	214.97008990717	6.72222222222222E-09	52.82738676013	0.00000000725	455.554718	6.68971250000001	0.4932	0	2.1693	0.0302	4400.3354	0	4.6736	0
1.60801318127481E+018	214.78264503383	1.45277777777778E-08	52.93107568536	1.58888888888889E-08	1733.68054	174.497555	-0.719	0	0.5645	0.0672	5095.3506	0	4.7097	0
1.60795783203193E+018	215.02245988899	2.36111111111111E-09	52.59925871028	2.61111111111111E-09	2960.01587	93.651245	-0.2616	0	0.3092	0.0107	5106.751	0	2.934	0
1.60790233675865E+018	214.74404606573	2.74166666666667E-08	52.4169062767	2.99444444444444E-08	508.296631	28.286316	-0.7046	0	1.9286	0.1262	3360.7915	0	4.4704	0
1.60800731005517E+018	215.0360390578	6.08333333333333E-09	52.73342461775	6.08333333333333E-09	939.683716	22.533386	-0.4513	0	1.0293	0.027	5198.1401	0	4.6507	0
1.60811351171041E+018	214.1615869417	5.51388888888889E-08	52.81037094567	5.92777777777778E-08	701.660767	116.3189395	nan	0	1.425	0.2582	nan	0	nan	0
1.60790234105543E+018	214.74626014095	1.94444444444444E-08	52.41565474324	2.14166666666667E-08	486.114594	21.1981355	-0.9274	0	2.0321	0.0897	3463.5347	0	4.502	0
1.60792354101394E+018	214.10977579283	6.72222222222222E-09	52.67592480165	6.91666666666667E-09	1110.90869	35.5426600000001	-0.5126	0	0.8775	0.0305	5269.2012	0	4.5162	0
1.60800730575942E+018	215.03105227352	5.61666666666667E-08	52.75110521155	0.0000000575	808.793762	118.0569155	nan	0	1.2461	0.2464	nan	0	nan	0
1.60800740883864E+018	215.03004396763	2.05833333333333E-08	52.75673713886	0.00000002075	2044.96631	331.4765	-0.3855	0	0.4825	0.0895	4845.3071	0	4.6401	0
1.60802466172301E+018	214.62371555962	2.41666666666667E-09	52.96332377532	2.61111111111111E-09	727.968994	5.28591949999998	-0.449	0	1.3445	0.0108	5916.79	0	4.2458	0
1.60820735245249E+018	214.17893827688	5.43333333333333E-08	52.83219790296	5.79166666666667E-08	817.980042	262.6517965	nan	0	1.3329	0.2528	nan	0	nan	0
1.60820748989106E+018	214.20354443986	6.86111111111111E-09	52.8536740706	6.66666666666667E-09	1881.01111	110.73047	-0.4813	0	0.5077	0.0298	5692.2295	0	4.4865	0
1.60800734441491E+018	215.03496205647	1.23888888888889E-08	52.75154992312	1.25833333333333E-08	299.257599	4.2871705	-0.5549	0	3.3244	0.0544	3686.1472	0	4.7896	0
1.60791838275682E+018	214.1964083438	2.09722222222222E-08	52.5117469323	2.11388888888889E-08	1702.06763	310.884585	-1.3906	0	0.5991	0.0922	5010.3706	0	4.7545	0
1.60802586431386E+018	214.66774375074	1.97222222222222E-08	52.96159914401	2.08333333333333E-08	1573.13123	212.14966	-0.0113	0	0.6133	0.0887	4315.1147	0	4.516	0
1.6082094784605E+018	214.2942090561	3.78333333333333E-08	52.910512227	4.05277777777778E-08	1000.58063	160.104433	nan	0	1.0203	0.1708	nan	0	nan	0
